,similar_clips,clip_id
1451,[1402 1258  722 2519 2060 2108 1921  728 3174  715],59749737
1452,[ 379 2652 3595  334 2923 1026 2069 3070  913 2462],60131271
1453,[ 683 1684 1996  738  393 1192  388  614  344  772],92310805
1454,[1431 2068  992 1570  629 2268 1130 1676 1907 1205],93107965
1455,[1648 1192 2813 1025  757  789  345  167 1496  915],90199254
1456,[ 226 1268  799 2887 3187  386 3847 3712 3734 2017],28735477
1457,[1741  540  804  504 1381 1348 2135 2020 2500 3515],92688138
1458,[2591 3725  360  708 2748 3315 2171 3702 3180 1140],76477538
1459,[1069 1545 2731  299 1273 2321   95 2143 3370 2322],90802912
1460,[1393 1520 3142 3535 2080 1792 1000   39 2461 2572],91636370
1461,[ 638  393 1438 2544  776 2436  118  488  614  388],92512296
1462,[3741  772 1825 2292  896 2367 2640 2139 3254 1335],89936009
1463,[1648 1695 1829 1402 1803 1555 1628 1258 2146 2607],44740087
1464,[1819 2161 1074  502 1205  918 1960  668  873   68],81512787
1465,[1001 1399  869 3216 1600 2087 2607 1803 1512 1492],92014511
1466,[ 224  869  825 2422    1   43 2370 1657  715  192],91903234
1467,[2327  614 1132 3813  659 3431 1793  107 2672 2530],88048071
1468,[1671 2230  668  203   53  376  290  988  395 1533],91928597
1469,[3777 1528 3037 3721 3028 2162 3282 1798 2167 1514],88896418
1470,[2171 3702 2748 3425 2146 2157  685 3180 2978 2668],26747671
1471,[2171  632  519 3289  708 2125 3180 3702 2748 1057],91678581
1472,[1648 2933 2607 1806 1966 1803 1512 1492  970 1873],90921141
1473,[3734 1274  454 3196 1376 1195  556 3685  592 1135],91508001
1474,[ 306 1960  963  303 2853   46 3092 3863 1367 1475],87448006
1475,[  40   46  300   17 2426 2534 2023 3373 1474 2362],90865914
1476,[3027 2618 1708  103 1874   61 3623 2083 2228 1789],91359423
1477,[ 518 3079  221 3450 3804 3523 3005 2190  607 1744],91039783
1478,[1710 2085 1436 3638 2485  658 1095 3001 3269 3361],78497306
1479,[ 953 1592 1424 3563  531 2585 2535 1556 2321 1569],86519824
1480,[2462  820 3486 3203 3297 1535 2013  526  374 3141],90687731
1481,[ 944 1747 3695 2659 3596 2343 2183 3698 2426  540],91011679
1482,[3180 1257 2919 2826 3352 1184 1928 1743  229  343],88211956
1483,[1461 1438 1215 3218 2514  507  370 3510  299  796],39312923
1484,[3707 3530  924  940 2462  987 3863 3712 3706 2078],61835260
1485,[3501  558  717  915 1496  345  411 1697 1221 1315],90180971
1486,[1912 1258  269  400 2096 1921  211  997 1270 1310],89455262
1487,[1402 1001 1258 1492 1873 1628 1966 2607 1803 1648],90798046
1488,[ 562 2445 2657 3084 1934 2864  987  598 2345 3059],90312869
1489,[ 289 2142 1882 2711 2706 2575  914 1962  402 2280],90536368
1490,[1716 1744  104  412 1705 3549  331 3511 3160 3068],89216531
1491,[2772 3149 2290 3198  562 2112 2976 2097 2437 3307],90206008
1492,[1966 1258 1695 1648 1400 1512 1001 1873 1803 2607],90603521
1493,[3378 1176  368 1017  636 1249 2512  317  248 1288],90444206
1494,[  27 2519  715  728 2060  948 3214 2151 3094 1683],90149475
1495,[1340 1130 1684 1122 1280 2881 2231  861 1756 1973],89451140
1496,[1648 1025  757  781  645 1315  411  717  345  915],64618444
1497,[1987 1512 1202  962 3096 3027 1569 1293  838 2025],44405353
1498,[2586  243 2796 3233 1414  154  960 2876  483  897],89341989
1499,[2345 3422 3786 3646 1017 3620  785 1698  939 1584],89856635
1500,[3006 3288 2557 3829  838 2489 1370 3849  464 1141],89845894
1501,[1253 3309  201 1707 1607 1576 1037 1184  341  578],87452228
1502,[1911 3157 1522 2485 1491 2437  214 1654 3300 3244],89465667
1503,[1538 1338 3358 3157  949 2745 2495 2211 2095 1654],89577081
1504,[2972 1882 1744   72  729 2436 1136 1245  154 1593],89515079
1505,[2584  116  999 2452 1289  480 1758 1200 1313 2313],82493478
1506,[2885 2290 3303 1627 1102 3158 2230 3745 2218 1384],72640628
1507,[ 741 1205  400  502  615 1650  988 1010  335 1282],87043208
1508,[1635 1492 1966 1803 1873 3422 2290 3518 3838 1665],89203931
1509,[3334 1145 1992 2958 3628 1617 2891 2222 2631 2484],89433468
1510,[3516  139 1838 1428 1276 2874 2675 2055 1404  671],85104634
1511,[1966 2060  948 3174 1891 1686 2096  757 1921 1258],82920243
1512,[1202 1172 1378 1873 1578 2607  869 1803 1001 1492],68331411
1513,[2727 2889 1350 1516 3597  434 3052 2437 1337 3513],88623381
1514,[1443  673 1085 2260  760 2777   47 1942 1469   33],76079487
1515,[2464 1101 2114 3849 1744  127 1809  216 1041 1223],88916863
1516,[1623  422  957 1091  951  391  871 3266  760 1405],85530214
1517,[3856  229 2279 3223 1981 3013 3537 1748 2304 3425],50097809
1518,[ 742 3552 1445 1673 3050 1958  535 3102 3666 3663],87454480
1519,[1829 2144 1496 2393 1141 2377 1349 1391 1555 1103],86149668
1520,[1876 1341 2370 2152 1709 1893 1143  484  913   53],88836644
1521,[1184 3017 2060 3813 3174 3665 1468 1175 1567 1533],83188598
1522,[2400 1871  678 1978 2872  865  641 2652 2483 1974],87526548
1523,[1697 2112 1315  455 1294 1916  626 2517  493   19],88318922
1524,[1226  242 1834 2851 2279 1407 1664  430 1030 2354],81637881
1525,[ 868  407  932 1817 1851 1721  801  602 2045 2195],87178317
1526,[2040  715 2146  224 2585 3429  820 2689 1207 3344],66039041
1527,[2489 1425 2127  644 2770 2117 2655 1201 2669  523],87672635
1528,[ 295 2577  554 2528 2135 3707  650 3638 2306  226],88082259
1529,[3426  157 3237 1378 2484 2228 1830 1230 3071 1137],87753710
1530,[2721 1917 1202 1083 1299 3181 3338  305 3676 2281],87916326
1531,[3143  582 1945 2836 3851 3356 1984 2365 2621 2609],61533281
1532,[ 832 1740  678  741 1304 1340  537  488  776  467],81815874
1533,[1072  918 1292 1774 1175  668 1521 1567  958 1468],87194878
1534,[1873 1628 1648 2128 2607 1986 1492 1597 1803  305],88035957
1535,[ 402  830 1673 1641  294   96 2516  376 1979   77],83644777
1536,[1648 1492 1812 1221 1578 1803 1192 1697  869 1315],87590640
1537,[ 614 1964  784  668 1684 2429  393  344  555 1304],84702235
1538,[  69 2402 2667 2534 2242 2095 2783 1503 2024  183],85004906
1539,[ 215 1636  417 1378  869 3438 2040 2370  825  771],86199659
1540,[1980 1590  507 2065 3714 3510   52 2251 2654 1251],87532909
1541,[2813 3006 1924 2060 1496  915 1025  757 1071 3431],87322941
1542,[2108 2133 2716 1402  224  728 1224  715 3593 2519],87492362
1543,[1124 3687 2039 1101 2882 3466 3003 3428 3501 2095],86581300
1544,[ 781  117 2528 2860  645 2785  841 3768  149 3854],70410780
1545,[ 626 1048   81 1111  295  944 2322 1389 2430  540],84969499
1546,[1349 1496 1829 2393 2377 2144 1141 1391 1555 1103],86701482
1547,[ 500 2605 2312 3334 2484 1021 3090   55   16   18],86290699
1548,[2047 1695 1677 1873 1492 1648 1628 2942 1803 2607],79245537
1549,[2325  541 2595 1607 2180  317 3155 1495 1760 2562],83376941
1550,[2608 1812  345  411 1192  915 1315 1496 1966 1648],80644479
1551,[3673 2893 1623  137  424 3746 1443 3578  952 2835],45281618
1552,[2357 3750 1321 1666 2036 3359 2265 1409 1158 3446],86510436
1553,[1245 1744 3671 2293    6 3668 3710 1950 3282 2122],86599344
1554,[ 388  788  784   42 1824 2544 1039 1438  614 2436],84880847
1555,[2942  789 2108   37 2607 1592 1829 1349 1628 1103],25799594
1556,[3348 3628 3614 2876 3615 3049   89 3367 1971 3715],86364565
1557,[2215 3098 2350 3354 3507 1655 1385 2945 3248 2889],85228844
1558,[1885 2564   50  480 1289 2452  728  999 1200 1313],84978203
1559,[1200 1350 2007 1079 3458 3869 2407  619 2168 1006],76310726
1560,[1079 1089  721 1070  922 2101 2057 2051 1572 1579],85147505
1561,[ 598  306  877  258  455 2878  560 1965 3581  108],85959378
1562,[2319 2080 1388 3340 2395 2766 3052 2334 2159 2606],84844989
1563,[3870 3291 2103 1032 2686  457 2926 2183 3600 2153],85847275
1564,[ 799 2632 2307 2238 2330 2548 3308  302 1283  920],85085976
1565,[2060 3174  583 1350 1471  558 2683 1369 1112 1574],84851890
1566,[1697 1202 1132 1125 1317 1400 1512 1221 1578  869],85852923
1567,[ 909 1468  668 1598 1439 3739 2916 1434 1521 1533],85489652
1568,[ 911 1628 2040  269 2877  715   37  757 1686  948],39329246
1569,[ 282 1935  366 1363 1160   24 2012  647 3096  696],83269692
1570,[2741 1205  397 1130 1045 1688 2068  784 1700  700],84290093
1571,[2870 2881  196  304 1348   78  335 2246 1205  794],85577159
1572,[1079  721 1089  922 1070 2101 2057 2051 1579 1560],85147504
1573,[ 345 1812 1001 1315 1496 1966  717 1803 1697 1648],72384893
1574,[ 117  715 2108 2060 3174 2519 1463  539 1258 1565],66333178
1575,[3734 2541 2255  517 3529 1033 2780 1775  721 1067],85159714
1576,[3422 1021 1501 3511 3810  183 1815 3458  617 1225],85171830
1577,[2320 3087 1794  814  404 1899  447 3768  776  643],79484641
1578,[ 948 1512 1125  789 1697  966 1400 1221 1132  869],81207357
1579,[1079 1089  721 1070  922 2101 2057 2051 1572 1560],85147506
1580,[ 535 1436 3352 2759 3203  936 3504 2233 3084 2788],85037704
1581,[2456 1399 2411 3351 2016 3565  561  723 3624 1810],85116343
1582,[ 562 1892 1558 1902 3681 3059 2734 1621 1974 2799],84867203
1583,[1032 2633 1775 1121 3870  541 2520  613 2322 1331],84305130
1584,[1546 2385 3266  443 2104 1350  785  939 1698 1499],84713245
1585,[2418  301 2690  154  771  155 1964 2361 1960 2160],84285072
1586,[ 353 1432 1602 3233 1881 3719 3715 2994 3301 3367],84751465
1587,[1048 1668 2548 2042 2430 1408 2768  540  284  987],84128173
1588,[2319  382  154  140 1758 2927 2514 3233 1047 3719],84759655
1589,[1424 1723 3529  745 2782  506 1275  924  682 3275],68787849
1590,[2160 1540 1823 3510 1837 2062  638 1779  885 2185],83747519
1591,[ 815  700 2544 2355  638  118  665  488  388  614],83987277
1592,[ 715 2813   37 1349  948 2607  789 1628 1103 1555],83818210
1593,[3501 2575  934 1744 1105 3299 3428 1101 1941 1245],83795090
1594,[2712  765 2382 2930 2728 2724 1929 1196 2230 1445],83867491
1595,[2893 1056 1729  538 2462 3044 2121  209  859  126],83408836
1596,[2769  491  678 1532 3723  776 1826 1740 2741  647],83483241
1597,[2060 1924  345  757 1548 1496  789 1648   67  915],82531615
1598,[ 381 1512 1952 2032 2976 1432 3815 2886  476 1951],71872608
1599,[1874    3 1790 3501 2549 3781 1901 2820 1831 2830],83646667
1600,[1697 1803 1202 1001 1317 1400 1578  869 1492 1512],83480879
1601,[ 313  112 2372  763 3013 1160 1373 3030  957 2293],82527075
1602,[ 706 2104  178 3607 1014 1945 3835  660 1027  491],76857722
1603,[3489 3418 3725 3549  642 2720 3860 3703 2131  986],73180322
1604,[3578 2324 3179 2968 2611 3208 2006  987 3572 2535],82426597
1605,[2370 1001    1 1966 1803 3817 2017 1902 2506 2252],83107957
1606,[3194  373 2401 2461 3079 1352  173 1147 1184 2513],81078328
1607,[1462  179 3511  201 2899 2112 1501 1549 3221 1133],82495711
1608,[2794 2677 1371 2675 1879 3503    0 1612 2686 3163],82405904
1609,[3870 1803 2337 1873 1966 2448 1942 3378 1894  627],81973720
1610,[ 177  674 3768 3507 3210 3547 1321 2130 2775 2029],81979873
1611,[2146 1356 1665 3422 1258  342  798 1866  440   48],81957757
1612,[3606 3128  928 2446 1117    0 2686   88 3163 1608],81847258
1613,[3174 2060 1803 3446 2607  160 1001 1966 1402 1873],71964690
1614,[ 408 2952 2112 2167 3363  453 3324 3651 3549 2919],82402146
1615,[2017 2292 2609  328  857 2621 3851 3398  848 2074],82095744
1616,[1695 1463 1512 2607 1806 1492 1873 1402 1648 2267],81766071
1617,[2222 2738 1992 1509 2659  635 3334  362 3629 2484],81860930
1618,[1984 2621 3860 2609 1623 1375 3768 3356  423 2861],81487125
1619,[ 467 1532  796  335 2921 1537 1353 1365 2544 1205],81933242
1620,[3325 2217 1925 1014 1406 2535 1432 3045  931 1989],81750548
1621,[2623 1153  551  953 2113 2940 1582  938 2734 2000],75577679
1622,[3707 2609 2435 3393 1984 2621 2528 1375 3356 3768],80702519
1623,[1292 2841 3200 1031 1960 1516 1664 1303 1618  977],80837769
1624,[ 359 1840  970 1720 3037 3800 2879  986 1603 1867],64200399
1625,[1485 1628 3305 3575 2850 1311 3736 3017 3806 3336],81182837
1626,[3050 3496 2588 3703 2581 2293 2583 2906 2272 3077],81745843
1627,[ 756 3658 1362 3303  690 1194 3768 3745 2860 1945],80547152
1628,[  37 2813  715  879 1803  911 2607  789 1555 1103],43331383
1629,[  67  269 1628  879 2271  911 2040 2813   37  789],81150158
1630,[ 415 2607 1803 1103 1349 1635   68 1592  873 1402],81341794
1631,[2813 1492 3174 1555 1628   37  728 2060  715 2607],57242407
1632,[1103 1555 3531  261 3665 3281 3821 3468  662 2542],54741784
1633,[  36 2758 1098 2034  776 3064  693 2789 1826 1053],80458111
1634,[1969  408  506 1716 2020 2842 2528  388 1929 1807],80914114
1635,[1628 2200 1695 1001 1966 1648 1492 2607 1873 1803],80977329
1636,[ 269  879  789  609  224  825 1628  715 2040 2370],80888779
1637,[2609 1984 2621 2169  615  803  885 1306 3356 3147],77060992
1638,[2437  518  316  396 1346 3393 1111  924  957 2430],80476161
1639,[ 269 2370  911  879   37  715 2040 2813  789 1628],56292505
1640,[3029  778  540 2430  942 2340 1069 2921 2155 2325],79859440
1641,[ 691 1935 1352  796  631 1282 1340  404 1006  975],79863947
1642,[1810  863 1794   89 3673 2586  979 2625  561 1839],80431826
1643,[3358   89 3341 3432 3433  863  261   81  424 3686],78162833
1644,[3654  420 3432 2624 2768 1253 1834 3563  541 3646],21253329
1645,[  72  335  615 2327  885  154 1340 1958 2410 2672],80558621
1646,[3084 3422 1070 2528 2331 1894  178 3299 1636 3835],79898435
1647,[1548 1001 1628 1695 1492 2607 1873 1966 1803 1648],60718161
1648,[1025 2607 1628 1192  345 1315 1803  915 1496 1966],78532321
1649,[  25 2607 1695 2522 1803 1873 2316  203  695  603],79551332
1650,[3102 1537  344  614  668 1304  393  555 1943 2429],78951865
1651,[2826 3352  501 2646 3868 1482  643 1743 2593 1184],80257307
1652,[3561 1580 3768  581  593 1242 3300 1974 2787 1003],80178959
1653,[   0 3738  632  855 1477  756  214 1776  236 1798],79639392
1654,[1794 3157 1291 1934 3466 3489 3150 1124 2926 1503],79794849
1655,[2481 3354 3672 3507 3717 3248 2945 2260 1385 2889],79824774
1656,[1275 2430 1031 3136 1111 1389  832  540  944 3163],69070555
1657,[ 411  224    1 1221 1648 1496   43 2422  192 2846],66929245
1658,[3864  226  586  944  176 3136 1111 2430  540 1389],79695097
1659,[3838 1716 1420 2636 1042  170 1798  532  720 2215],74114715
1660,[2744 2927 2294 3661 1615   81 1876 3825  182 3660],76169474
1661,[3366 3613 1798 2621 3128  394 2505  130 1908 1842],68526014
1662,[2431 2647  138 2460 2391 2543 1126  368 1363  813],78678413
1663,[2148 2339 2498 2507 1362 2674 1240 2482 3337 2653],78514936
1664,[  12 1649 1330 2185 1623 1443  430 1524 2354 1237],70002643
1665,[2370 3657 2146 1356 3422 3057 3736  401 2290 1508],78011502
1666,[3342 1371 3746 2628 3498 2075 1215 1552 2152 1279],79148964
1667,[2719 2974 2715 1292 3429 3723 2721  661   98 2661],78788086
1668,[3094  372 1702  339 3606  335  999 1079  304 3104],78254514
1669,[ 304   72  335  426  885  824 1668 2552 2154  615],78197729
1670,[ 155 1233  107 3013 3856  306 2279 1613  963 3425],77779339
1671,[1132  789  395 1492 1258  988 1803 2607 1628  376],79010983
1672,[1399  768 2279 3314  494 2711 2259 1622 2413 3112],72670988
1673,[2930 2996 3849 1101 1245 3428 3424  260 1941 3501],78921928
1674,[ 354 2017 1343 3056 3429 3212 3070 2499  856 3441],78716671
1675,[ 911   67  879 1803   37 2813 2040  789  269 1628],66617573
1676,[3825 2216 3422 3539 3733 3425 3242 1454  775  969],78254212
1677,[1125  915  121 1400 2942 2047 1578 1132 1548  869],78508524
1678,[ 645 1812  811 1436  411 1496  345 1966  717 2054],78465437
1679,[2519 3039 1474  306  387  243 3280 3277 2670 2649],78029639
1680,[1599 2372 1160  988  395 3625 3027 2102 1831 2802],77936262
1681,[2598 1935   72 1074  979 1638 1798  209 1256 1927],78244875
1682,[2097 2435  948 1961 2036 2627 2297 3867 2141 1953],77984632
1683,[ 151 2786 2046 3768  370  331 1494 2151  300 2279],78329678
1684,[2231 1205  784 1122  796  344 2329  861  555 1964],78102460
1685,[2052   93 3358 1873 1648 2820 3766 1966 1408 3193],78106175
1686,[ 911   37 2813 2877 1555  269  789 1628  757  948],44356343
1687,[1648   67 2040   37 1628  757  948 1686 2813  789],46145750
1688,[2118 2598 2104 3595 1038  700 2068 2410 1570 1700],78237057
1689,[ 347 2813  789   37 3823  500  424 2017 1387 2831],77372063
1690,[ 395  290 2762 3817 2613  234 2940  446  988  855],78038426
1691,[2632 3358   89 3052 1433 3560  863  261 3188 2997],60047355
1692,[1279  615  463 1837  784  304  154   72 2008  335],78033138
1693,[2274 1237  541 1904 3654  427 3822 2382 3132 3817],78016690
1694,[ 167 1183  645  345 1924  411 1315  717  915 1496],77945294
1695,[1399 1548 1966 1628 1001 1873 1648 1492 2607 1803],77944976
1696,[2853 3074 1069 2201 1273 1096 2495 1990 2777 1388],77783715
1697,[1648  781  345  411 1221  915  916 1496  717 1315],64951553
1698,[2055 1404 2385 3266  443 2104  939  785 1499 1584],77689262
1699,[2933 1906 1922  236 1925  874 2240 1394 2337 3318],77474520
1700,[2598 1306 1247  258  631  691 1130  397 1045 2410],77738461
1701,[2933 2796 1832 1070 2652  231  780  544  455 2164],77484567
1702,[1397 3493  444 2034  922 1070 1668 3176  695  919],31268301
1703,[3863  742 2027  402 1096 3327 2485 2794 2753 1023],76995667
1704,[1282 3045 1569 1340 2075 2270  614 1200 2184 1837],70977312
1705,[3013 3425 3661 2824 1490  540  913  817 1389 1211],76939235
1706,[1828  673 2715 2374 2471 2490  875 3746 3580 2713],76730864
1707,[ 645 1648 1025 1315  781  411  345  717  915 1496],76917855
1708,[2452  116 2584   50  480  728 1289  999 1200 1313],76941952
1709,[1202 1600 1221 1400 1492 2328 1512 1578  869 1317],76771149
1710,[1478 2027 1135  899 3352  535 2759 3327 2085 1436],68433687
1711,[2407 2584  116  999 2452  480 1289 1427 1200 1313],76694540
1712,[ 930 3104 3452 1911 2657 3802 1668 2242 2127 1220],76973327
1713,[1812 2846 2607  915  715 1492 1648 2060 1966 1083],76566050
1714,[ 718 2258 3452 2239  371 1699 1741  808  874  540],72047036
1715,[1530 3181 2819  921 2721 1543 1725 2152 1299 1820],75623972
1716,[3688 1490 1659 2188 2215 1634 2842 1395 2622  720],76364379
1717,[2607 3219 1245 1941 1966 1492 1803 1873 1635 2365],76256858
1718,[1277 2489 1773 1370 3705 1141 2578  584  973 2214],75423505
1719,[ 445 2729 2936  737 2056  399  843 2680 3700 2843],76479685
1720,[3379 3390  268 3504 1593 1357  282  917 3339 1867],76482820
1721,[2657  407 1525 1851  602  932 2195 2045  801  868],76253725
1722,[ 411  345  916 1025  915 1496  645  781  717 1315],74868773
1723,[3057 1859 1390 1589 2813 1076 1165 3275 1416  989],75906247
1724,[2430 1933 2632 1187 2938 2270 3332 3057  420 3684],76357912
1725,[ 736  924 1715 1207 1369  808 3494 2430 3082 1843],68473756
1726,[3843 1815 1770 2709 2345 3482 3710 3494 3563 3466],75542539
1727,[1541 3114  123 3439 3490  756 3174 3662 2352 3431],7507493
1728,[1243 1441 3853 2214  317 3307 1750 3433 3380 1250],76032514
1729,[2656 2109 1806  859 1832  607 2652 3458 1595 2462],76047780
1730,[3023  340 3354 3587  350 2799 2900 3027  316 1658],75781782
1731,[1336 1803 1806 1966  472 2100 1873 2724  355 3199],75721711
1732,[1722  345 1966 1183 1924  411  915 1496 1315 1648],74708925
1733,[1694  241  246 3151 1423  487   67 2570 3665  287],75746181
1734,[3167 1941  488 1827 1615  482 3029 1866 2847 2207],75302493
1735,[  42 1461  388 1824  556  614  700 1905 1438 2475],75285175
1736,[ 116 2584  999  480 1289 2407 1200  443 3247 1313],75195289
